bulletin_date,municipality,confirmed_cases,confirmed_cases_percent
2020-06-10,Ceiba,7,0.5
2020-06-10,Ciales,17,1.3
2020-06-10,Cidra,11,0.8
2020-06-10,Coamo,4,0.3
2020-06-10,Comerío,3,0.2
2020-06-10,Corozal,9,0.7
2020-06-10,Dorado,16,1.2
2020-06-10,Fajardo,3,0.2
2020-06-10,Florida,3,0.2
2020-06-10,Guánica,17,1.3
2020-06-10,Guayama,7,0.4
2020-06-10,Guayanilla,4,0.3
2020-06-10,Guaynabo,90,6.7
2020-06-10,Gurabo,11,0.8
2020-06-10,Hatillo,10,0.7
2020-06-10,Hormigueros,13,1.0
2020-06-10,Humacao,9,0.7
2020-06-10,Isabela,14,1.0
2020-06-10,Jayuya,3,0.2
2020-06-10,Juana Díaz,17,1.3
2020-06-10,Juncos,9,0.6
2020-06-10,Lajas,8,0.5
2020-06-10,Lares,4,0.3
2020-06-10,Las Marías,7,0.5
2020-06-10,Las Piedras,12,0.9
2020-06-10,Loíza,5,0.4
2020-06-10,Luquillo,7,0.5
2020-06-10,Manatí,5,0.4
2020-06-10,Maricao,5,0.4
2020-06-10,Maunabo,3,0.2
2020-06-10,Mayagüez,45,3.3
2020-06-10,Moca,19,1.4
2020-06-10,Morovis,4,0.3
2020-06-10,Naguabo,2,0.1
2020-06-10,Naranjito,1,0.1
2020-06-10,Orocovis,9,0.7
2020-06-10,Patillas,4,0.3
2020-06-10,Peñuelas,6,0.4
2020-06-10,Ponce,49,3.6
2020-06-10,Quebradillas,19,1.4
2020-06-10,Rincón,4,0.3
2020-06-10,Río Grande,12,0.9
2020-06-10,Sabana Grande,16,1.2
2020-06-10,Salinas,10,0.7
2020-06-10,San Germán,19,1.4
2020-06-10,San Juan,243,18.1
2020-06-10,San Lorenzo,7,0.5
2020-06-10,San Sebastián,25,1.9
2020-06-10,Santa Isabel,2,0.1
2020-06-10,Toa Alta,29,2.2
2020-06-10,Toa Baja,27,2.0
2020-06-10,Trujillo Alto,27,2.0
2020-06-10,Utuado,1,0.1
2020-06-10,Vega Alta,12,0.9
2020-06-10,Vega Baja,9,0.7
2020-06-10,Villalba,12,0.9
2020-06-10,Yabucoa,5,0.4
2020-06-10,Yauco,18,1.3
2020-06-10,Nueva York,8,
2020-06-10,Nueva Jersey,2,
2020-06-10,Florida (estado),2,
2020-06-10,Otro lugar fuera de PR,2,
2020-06-10,No disponible,44,
2020-06-10,Total,1403,
2020-06-11,Adjuntas,8,0.6
2020-06-11,Aguada,10,0.7
2020-06-11,Aguadilla,16,1.2
2020-06-11,Aguas Buenas,17,1.2
2020-06-11,Aibonito,8,0.6
2020-06-11,Añasco,8,0.6
2020-06-11,Arecibo,18,1.3
2020-06-11,Arroyo,6,0.4
2020-06-11,Barceloneta,2,0.1
2020-06-11,Barranquitas,10,0.7
2020-06-11,Bayamón,84,6.1
2020-06-11,Cabo Rojo,21,1.5
2020-06-11,Caguas,52,3.8
2020-06-11,Camuy,1,0.1
2020-06-11,Canóvanas,19,1.4
2020-06-11,Carolina,82,5.9
2020-06-11,Cataño,11,0.8
2020-06-11,Cayey,11,0.8
2020-06-11,Ceiba,7,0.5
2020-06-11,Ciales,17,1.2
2020-06-11,Cidra,11,0.8
2020-06-11,Coamo,4,0.3
2020-06-11,Comerío,3,0.2
2020-06-11,Corozal,9,0.7
2020-06-11,Dorado,16,1.2
2020-06-11,Fajardo,3,0.2
2020-06-11,Florida,3,0.2
2020-06-11,Guánica,17,1.2
2020-06-11,Guayama,7,0.5
2020-06-11,Guayanilla,4,0.3
2020-06-11,Guaynabo,93,6.7
2020-06-11,Gurabo,12,0.9
2020-06-11,Hatillo,10,0.7
2020-06-11,Hormigueros,13,0.9
2020-06-11,Humacao,9,0.7
2020-06-11,Isabela,14,1.0
2020-06-11,Jayuya,3,0.2
2020-06-11,Juana Díaz,17,1.2
2020-06-11,Juncos,9,0.7
2020-06-11,Lajas,8,0.6
2020-06-11,Lares,5,0.4
2020-06-11,Las Marías,7,0.5
2020-06-11,Las Piedras,12,0.9
2020-06-11,Loíza,5,0.4
2020-06-11,Luquillo,7,0.5
2020-06-11,Manatí,5,0.4
2020-06-11,Maricao,5,0.4
2020-06-11,Maunabo,3,0.2
2020-06-11,Mayagüez,46,3.3
2020-06-11,Moca,19,1.4
2020-06-11,Morovis,4,0.3
2020-06-11,Naguabo,2,0.1
2020-06-11,Naranjito,1,0.1
2020-06-11,Orocovis,9,0.7
2020-06-11,Patillas,4,0.3
2020-06-11,Peñuelas,6,0.4
2020-06-11,Ponce,50,3.6
2020-06-11,Quebradillas,19,1.4
2020-06-11,Rincón,4,0.3
2020-06-11,Río Grande,13,0.9
2020-06-11,Sabana Grande,16,1.2
2020-06-11,Salinas,11,0.8
2020-06-11,San Germán,19,1.4
2020-06-11,San Juan,262,19.0
2020-06-11,San Lorenzo,7,0.5
2020-06-11,San Sebastián,25,1.8
2020-06-11,Santa Isabel,2,0.1
2020-06-11,Toa Alta,29,2.1
2020-06-11,Toa Baja,28,2.0
2020-06-11,Trujillo Alto,27,2.0
2020-06-11,Utuado,1,0.1
2020-06-11,Vega Alta,12,0.9
2020-06-11,Vega Baja,9,0.7
2020-06-11,Villalba,12,0.9
2020-06-11,Yabucoa,5,0.4
2020-06-11,Yauco,18,1.3
2020-06-11,Otro lugar fuera de PR,14,
2020-06-11,No disponible,47,
2020-06-11,Total,1443,
2020-06-12,Adjuntas,6,0.4
2020-06-12,Aguada,10,0.7
2020-06-12,Aguadilla,16,1.1
2020-06-12,Aguas Buenas,17,1.2
2020-06-12,Aibonito,8,0.6
2020-06-12,Añasco,8,0.6
2020-06-12,Arecibo,18,1.3
2020-06-12,Arroyo,6,0.4
2020-06-12,Barceloneta,3,0.2
2020-06-12,Barranquitas,10,0.7
2020-06-12,Bayamón,84,6.0
2020-06-12,Cabo Rojo,21,1.5
2020-06-12,Caguas,52,3.7
2020-06-12,Camuy,1,0.1
2020-06-12,Canóvanas,19,1.4
2020-06-12,Carolina,84,6.0
2020-06-12,Cataño,13,0.9
2020-06-12,Cayey,11,0.8
2020-06-12,Ceiba,7,0.5
2020-06-12,Ciales,18,1.3
2020-06-12,Cidra,11,0.8
2020-06-12,Coamo,4,0.3
2020-06-12,Comerío,3,0.2
2020-06-12,Corozal,9,0.6
2020-06-12,Dorado,16,1.1
2020-06-12,Fajardo,3,0.2
2020-06-12,Florida,3,0.2
2020-06-12,Guánica,17,1.2
2020-06-12,Guayama,7,0.5
2020-06-12,Guayanilla,4,0.3
2020-06-12,Guaynabo,93,6.6
2020-06-12,Gurabo,12,0.9
2020-06-12,Hatillo,10,0.7
2020-06-12,Hormigueros,13,0.9
2020-06-12,Humacao,9,0.6
2020-06-12,Isabela,14,1.0
2020-06-12,Jayuya,5,0.4
2020-06-12,Juana Díaz,17,1.2
2020-06-12,Juncos,9,0.6
2020-06-12,Lajas,8,0.6
2020-06-12,Lares,5,0.4
2020-06-12,Las Marías,7,0.5
2020-06-12,Las Piedras,12,0.9
2020-06-12,Loíza,5,0.4
2020-06-12,Luquillo,7,0.5
2020-06-12,Manatí,5,0.4
2020-06-12,Maricao,5,0.4
2020-06-12,Maunabo,3,0.2
2020-06-12,Mayagüez,46,3.3
2020-06-12,Moca,20,1.4
2020-06-12,Morovis,4,0.3
2020-06-12,Naguabo,2,0.1
2020-06-12,Naranjito,1,0.1
2020-06-12,Orocovis,10,0.7
2020-06-12,Patillas,4,0.3
2020-06-12,Peñuelas,6,0.4
2020-06-12,Ponce,50,3.6
2020-06-12,Quebradillas,19,1.4
2020-06-12,Rincón,4,0.3
2020-06-12,Río Grande,13,0.9
2020-06-12,Sabana Grande,16,1.1
2020-06-12,Salinas,11,0.8
2020-06-12,San Germán,19,1.4
2020-06-12,San Juan,269,19.2
2020-06-12,San Lorenzo,7,0.5
2020-06-12,San Sebastián,26,1.9
2020-06-12,Santa Isabel,2,0.1
2020-06-12,Toa Alta,29,2.1
2020-06-12,Toa Baja,28,2.0
2020-06-12,Trujillo Alto,28,2.0
2020-06-12,Utuado,1,0.1
2020-06-12,Vega Alta,12,0.9
2020-06-12,Vega Baja,9,0.6
2020-06-12,Villalba,13,0.9
2020-06-12,Yabucoa,5,0.4
2020-06-12,Yauco,18,1.3
2020-06-12,Otro lugar fuera de PR,14,
2020-06-12,No disponible,46,
2020-06-12,Total,1460,
2020-06-13,Adjuntas,7,0.5
2020-06-13,Aguada,10,0.7
2020-06-13,Aguadilla,16,1.1
2020-06-13,Aguas Buenas,17,1.2
2020-06-13,Aibonito,8,0.6
2020-06-13,Añasco,8,0.6
2020-06-13,Arecibo,17,1.2
2020-06-13,Arroyo,6,0.4
2020-06-13,Barceloneta,3,0.2
2020-06-13,Barranquitas,10,0.7
2020-06-13,Bayamón,84,5.9
2020-06-13,Cabo Rojo,21,1.5
2020-06-13,Caguas,52,3.7
2020-06-13,Camuy,1,0.1
2020-06-13,Canóvanas,19,1.3
2020-06-13,Carolina,85,6.0
2020-06-13,Cataño,14,1.0
2020-06-13,Cayey,11,0.8
2020-06-13,Ceiba,7,0.5
2020-06-13,Ciales,18,1.3
2020-06-13,Cidra,11,0.8
2020-06-13,Coamo,4,0.3
2020-06-13,Comerío,3,0.2
2020-06-13,Corozal,9,0.6
2020-06-13,Dorado,16,1.1
2020-06-13,Fajardo,3,0.2
2020-06-13,Florida,3,0.2
2020-06-13,Guánica,16,1.1
2020-06-13,Guayama,7,0.5
2020-06-13,Guayanilla,4,0.3
2020-06-13,Guaynabo,95,6.7
2020-06-13,Gurabo,12,0.8
2020-06-13,Hatillo,9,0.6
2020-06-13,Hormigueros,13,0.9
2020-06-13,Humacao,9,0.6
2020-06-13,Isabela,14,1.0
2020-06-13,Jayuya,5,0.4
2020-06-13,Juana Díaz,18,1.3
2020-06-13,Juncos,9,0.6
2020-06-13,Lajas,8,0.6
2020-06-13,Lares,5,0.4
2020-06-13,Las Marías,7,0.5
2020-06-13,Las Piedras,12,0.8
2020-06-13,Loíza,5,0.4
2020-06-13,Luquillo,8,0.6
2020-06-13,Manatí,5,0.4
2020-06-13,Maricao,5,0.4
2020-06-13,Maunabo,3,0.2
2020-06-13,Mayagüez,46,3.3
2020-06-13,Moca,20,1.4
2020-06-13,Morovis,5,0.4
2020-06-13,Naguabo,2,0.1
2020-06-13,Naranjito,1,0.1
2020-06-13,Orocovis,10,0.7
2020-06-13,Patillas,4,0.3
2020-06-13,Peñuelas,6,0.4
2020-06-13,Ponce,52,3.7
2020-06-13,Quebradillas,19,1.3
2020-06-13,Rincón,4,0.3
2020-06-13,Río Grande,13,0.9
2020-06-13,Sabana Grande,16,1.1
2020-06-13,Salinas,11,0.8
2020-06-13,San Germán,19,1.3
2020-06-13,San Juan,270,19.1
2020-06-13,San Lorenzo,8,0.6
2020-06-13,San Sebastián,26,1.8
2020-06-13,Santa Isabel,2,0.1
2020-06-13,Toa Alta,30,2.1
2020-06-13,Toa Baja,28,2.0
2020-06-13,Trujillo Alto,30,2.1
2020-06-13,Utuado,1,0.1
2020-06-13,Vega Alta,12,0.8
2020-06-13,Vega Baja,9,0.6
2020-06-13,Villalba,14,1.0
2020-06-13,Yabucoa,5,0.4
2020-06-13,Yauco,18,1.3
2020-06-13,Otro lugar fuera de PR,13,
2020-06-13,No disponible,45,
2020-06-13,Total,1471,
2020-06-14,Adjuntas,7,0.5
2020-06-14,Aguada,10,0.7
2020-06-14,Aguadilla,16,1.1
2020-06-14,Aguas Buenas,17,1.2
2020-06-14,Aibonito,8,0.6
2020-06-14,Añasco,8,0.6
2020-06-14,Arecibo,17,1.2
2020-06-14,Arroyo,6,0.4
2020-06-14,Barceloneta,3,0.2
2020-06-14,Barranquitas,10,0.7
2020-06-14,Bayamón,84,5.9
2020-06-14,Cabo Rojo,21,1.5
2020-06-14,Caguas,52,3.7
2020-06-14,Camuy,1,0.1
2020-06-14,Canóvanas,19,1.3
2020-06-14,Carolina,85,6.0
2020-06-14,Cataño,14,1.0
2020-06-14,Cayey,11,0.8
2020-06-14,Ceiba,7,0.5
2020-06-14,Ciales,18,1.3
2020-06-14,Cidra,11,0.8
2020-06-14,Coamo,4,0.3
2020-06-14,Comerío,3,0.2
2020-06-14,Corozal,9,0.6
2020-06-14,Dorado,16,1.1
2020-06-14,Fajardo,3,0.2
2020-06-14,Florida,3,0.2
2020-06-14,Guánica,16,1.1
2020-06-14,Guayama,7,0.5
2020-06-14,Guayanilla,4,0.3
2020-06-14,Guaynabo,95,6.7
2020-06-14,Gurabo,12,0.8
2020-06-14,Hatillo,9,0.6
2020-06-14,Hormigueros,13,0.9
2020-06-14,Humacao,9,0.6
2020-06-14,Isabela,14,1.0
2020-06-14,Jayuya,5,0.4
2020-06-14,Juana Díaz,18,1.3
2020-06-14,Juncos,9,0.6
2020-06-14,Lajas,8,0.6
2020-06-14,Lares,5,0.4
2020-06-14,Las Marías,7,0.5
2020-06-14,Las Piedras,12,0.8
2020-06-14,Loíza,5,0.4
2020-06-14,Luquillo,8,0.6
2020-06-14,Manatí,5,0.4
2020-06-14,Maricao,6,0.4
2020-06-14,Maunabo,3,0.2
2020-06-14,Mayagüez,46,3.2
2020-06-14,Moca,20,1.4
2020-06-14,Morovis,5,0.4
2020-06-14,Naguabo,2,0.1
2020-06-14,Naranjito,1,0.1
2020-06-14,Orocovis,10,0.7
2020-06-14,Patillas,4,0.3
2020-06-14,Peñuelas,6,0.4
2020-06-14,Ponce,52,3.7
2020-06-14,Quebradillas,19,1.3
2020-06-14,Rincón,4,0.3
2020-06-14,Río Grande,14,1.0
2020-06-14,Sabana Grande,16,1.1
2020-06-14,Salinas,11,0.8
2020-06-14,San Germán,19,1.3
2020-06-14,San Juan,272,19.2
2020-06-14,San Lorenzo,8,0.6
2020-06-14,San Sebastián,26,1.8
2020-06-14,Santa Isabel,2,0.1
2020-06-14,Toa Alta,30,2.1
2020-06-14,Toa Baja,28,2.0
2020-06-14,Trujillo Alto,30,2.1
2020-06-14,Utuado,1,0.1
2020-06-14,Vega Alta,12,0.8
2020-06-14,Vega Baja,9,0.6
2020-06-14,Villalba,14,1.0
2020-06-14,Yabucoa,5,0.4
2020-06-14,Yauco,18,1.3
2020-06-14,Otro lugar fuera de PR,13,
2020-06-14,No disponible,47,
2020-06-14,Total,1477,
2020-06-15,Adjuntas,7,0.5
2020-06-15,Aguada,10,0.7
2020-06-15,Aguadilla,16,1.1
2020-06-15,Aguas Buenas,17,1.2
2020-06-15,Aibonito,8,0.6
2020-06-15,Añasco,8,0.6
2020-06-15,Arecibo,17,1.2
2020-06-15,Arroyo,6,0.4
2020-06-15,Barceloneta,4,0.3
2020-06-15,Barranquitas,10,0.7
2020-06-15,Bayamón,84,5.9
2020-06-15,Cabo Rojo,21,1.5
2020-06-15,Caguas,52,3.7
2020-06-15,Camuy,1,0.1
2020-06-15,Canóvanas,19,1.3
2020-06-15,Carolina,85,6.0
2020-06-15,Cataño,14,1.0
2020-06-15,Cayey,11,0.8
2020-06-15,Ceiba,7,0.5
2020-06-15,Ciales,18,1.3
2020-06-15,Cidra,11,0.8
2020-06-15,Coamo,4,0.3
2020-06-15,Comerío,3,0.2
2020-06-15,Corozal,9,0.6
2020-06-15,Dorado,16,1.1
2020-06-15,Fajardo,3,0.2
2020-06-15,Florida,3,0.2
2020-06-15,Guánica,16,1.1
2020-06-15,Guayama,7,0.5
2020-06-15,Guayanilla,4,0.3
2020-06-15,Guaynabo,95,6.7
2020-06-15,Gurabo,12,0.8
2020-06-15,Hatillo,9,0.6
2020-06-15,Hormigueros,13,0.9
2020-06-15,Humacao,9,0.6
2020-06-15,Isabela,14,1.0
2020-06-15,Jayuya,5,0.4
2020-06-15,Juana Díaz,18,1.3
2020-06-15,Juncos,9,0.6
2020-06-15,Lajas,8,0.6
2020-06-15,Lares,5,0.4
2020-06-15,Las Marías,7,0.5
2020-06-15,Las Piedras,12,0.8
2020-06-15,Loíza,5,0.4
2020-06-15,Luquillo,8,0.6
2020-06-15,Manatí,5,0.4
2020-06-15,Maricao,6,0.4
2020-06-15,Maunabo,3,0.2
2020-06-15,Mayagüez,46,3.2
2020-06-15,Moca,20,1.4
2020-06-15,Morovis,6,0.4
2020-06-15,Naguabo,2,0.1
2020-06-15,Naranjito,1,0.1
2020-06-15,Orocovis,10,0.7
2020-06-15,Patillas,4,0.3
2020-06-15,Peñuelas,6,0.4
2020-06-15,Ponce,52,3.7
2020-06-15,Quebradillas,19,1.3
2020-06-15,Rincón,4,0.3
2020-06-15,Río Grande,14,1.0
2020-06-15,Sabana Grande,16,1.1
2020-06-15,Salinas,11,0.8
2020-06-15,San Germán,19,1.3
2020-06-15,San Juan,272,19.2
2020-06-15,San Lorenzo,8,0.6
2020-06-15,San Sebastián,26,1.8
2020-06-15,Santa Isabel,2,0.1
2020-06-15,Toa Alta,30,2.1
2020-06-15,Toa Baja,28,2.0
2020-06-15,Trujillo Alto,30,2.1
2020-06-15,Utuado,1,0.1
2020-06-15,Vega Alta,12,0.8
2020-06-15,Vega Baja,9,0.6
2020-06-15,Villalba,14,1.0
2020-06-15,Yabucoa,5,0.4
2020-06-15,Yauco,18,1.3
2020-06-15,Otro lugar fuera de PR,13,
2020-06-15,No disponible,47,
2020-06-15,Total,1479,
2020-06-16,Adjuntas,7,0.5
2020-06-16,Aguada,10,0.7
2020-06-16,Aguadilla,16,1.1
2020-06-16,Aguas Buenas,17,1.2
2020-06-16,Aibonito,9,0.6
2020-06-16,Añasco,8,0.6
2020-06-16,Arecibo,17,1.2
2020-06-16,Arroyo,6,0.4
2020-06-16,Barceloneta,4,0.3
2020-06-16,Barranquitas,10,0.7
2020-06-16,Bayamón,84,5.9
2020-06-16,Cabo Rojo,21,1.5
2020-06-16,Caguas,52,3.6
2020-06-16,Camuy,1,0.1
2020-06-16,Canóvanas,24,1.7
2020-06-16,Carolina,85,6.0
2020-06-16,Cataño,14,1.0
2020-06-16,Cayey,11,0.8
2020-06-16,Ceiba,7,0.5
2020-06-16,Ciales,18,1.3
2020-06-16,Cidra,11,0.8
2020-06-16,Coamo,4,0.3
2020-06-16,Comerío,3,0.2
2020-06-16,Corozal,9,0.6
2020-06-16,Dorado,16,1.1
2020-06-16,Fajardo,3,0.2
2020-06-16,Florida,3,0.2
2020-06-16,Guánica,16,1.1
2020-06-16,Guayama,7,0.5
2020-06-16,Guayanilla,4,0.3
2020-06-16,Guaynabo,95,6.7
2020-06-16,Gurabo,12,0.8
2020-06-16,Hatillo,9,0.6
2020-06-16,Hormigueros,13,0.9
2020-06-16,Humacao,9,0.6
2020-06-16,Isabela,14,1.0
2020-06-16,Jayuya,5,0.4
2020-06-16,Juana Díaz,18,1.3
2020-06-16,Juncos,9,0.6
2020-06-16,Lajas,8,0.6
2020-06-16,Lares,5,0.4
2020-06-16,Las Marías,7,0.5
2020-06-16,Las Piedras,13,0.9
2020-06-16,Loíza,5,0.4
2020-06-16,Luquillo,8,0.6
2020-06-16,Manatí,5,0.4
2020-06-16,Maricao,6,0.4
2020-06-16,Maunabo,3,0.2
2020-06-16,Mayagüez,46,3.2
2020-06-16,Moca,20,1.4
2020-06-16,Morovis,6,0.4
2020-06-16,Naguabo,2,0.1
2020-06-16,Naranjito,1,0.1
2020-06-16,Orocovis,10,0.7
2020-06-16,Patillas,4,0.3
2020-06-16,Peñuelas,6,0.4
2020-06-16,Ponce,52,3.6
2020-06-16,Quebradillas,19,1.3
2020-06-16,Rincón,4,0.3
2020-06-16,Río Grande,14,1.0
2020-06-16,Sabana Grande,17,1.2
2020-06-16,Salinas,10,0.7
2020-06-16,San Germán,19,1.3
2020-06-16,San Juan,273,19.1
2020-06-16,San Lorenzo,8,0.6
2020-06-16,San Sebastián,26,1.8
2020-06-16,Santa Isabel,2,0.1
2020-06-16,Toa Alta,30,2.1
2020-06-16,Toa Baja,28,2.0
2020-06-16,Trujillo Alto,30,2.1
2020-06-16,Utuado,1,0.1
2020-06-16,Vega Alta,12,0.8
2020-06-16,Vega Baja,9,0.6
2020-06-16,Villalba,14,1.0
2020-06-16,Yabucoa,5,0.4
2020-06-16,Yauco,18,1.3
2020-06-16,Otro lugar fuera de PR,15,
2020-06-16,No disponible,44,
2020-06-16,Total,1486,
