bulletin_date,municipality,count,percent
2020-05-30,"Adjuntas",7,0.6
2020-05-30,"Aguada",10,0.8
2020-05-30,"Aguadilla",15,1.2
2020-05-30,"Aguas Buenas",16,1.3
2020-05-30,"Aibonito",8,0.7
2020-05-30,"Añasco",7,0.6
2020-05-30,"Arecibo",18,1.5
2020-05-30,"Arroyo",4,0.3
2020-05-30,"Barceloneta",1,0.1
2020-05-30,"Barranquitas",9,0.7
2020-05-30,"Bayamón",77,6.3
2020-05-30,"Cabo Rojo",19,1.6
2020-05-30,"Caguas",46,3.8
2020-05-30,"Camuy",1,0.1
2020-05-30,"Canóvanas",15,1.2
2020-05-30,"Carolina",77,6.3
2020-05-30,"Cataño",7,0.6
2020-05-30,"Cayey",10,0.8
2020-05-30,"Ceiba",7,0.6
2020-05-30,"Ciales",1,0.1
2020-05-30,"Cidra",12,1.0
2020-05-30,"Coamo",4,0.3
2020-05-30,"Comerío",3,0.2
2020-05-30,"Corozal",7,0.6
2020-05-30,"Dorado",13,1.1
2020-05-30,"Fajardo",2,0.2
2020-05-30,"Florida",2,0.2
2020-05-30,"Guánica",17,1.4
2020-05-30,"Guayama",6,0.5
2020-05-30,"Guayanilla",4,0.3
2020-05-30,"Guaynabo",81,6.6
2020-05-30,"Gurabo",10,0.8
2020-05-30,"Hatillo",9,0.7
2020-05-30,"Hormigueros",13,1.1
2020-05-30,"Humacao",7,0.6
2020-05-30,"Isabela",14,1.1
2020-05-30,"Jayuya",2,0.2
2020-05-30,"Juana Díaz",13,1.1
2020-05-30,"Juncos",5,0.4
2020-05-30,"Lares",3,0.2
2020-05-30,"Las Marías",8,0.7
2020-05-30,"Las Piedras",11,0.9
2020-05-30,"Loíza",4,0.3
2020-05-30,"Luquillo",7,0.6
2020-05-30,"Manatí",5,0.4
2020-05-30,"Maricao",2,0.2
2020-05-30,"Maunabo",3,0.2
2020-05-30,"Mayagüez",43,3.5
2020-05-30,"Moca",18,1.5
2020-05-30,"Morovis",1,0.1
2020-05-30,"Naguabo",2,0.2
2020-05-30,"Naranjito",1,0.1
2020-05-30,"Orocovis",9,0.7
2020-05-30,"Patillas",4,0.3
2020-05-30,"Peñuelas",4,0.3
2020-05-30,"Ponce",47,3.8
2020-05-30,"Quebradillas",18,1.5
2020-05-30,"Rincón",4,0.3
2020-05-30,"Rio Grande",11,0.9
2020-05-30,"Sabana Grande",16,1.3
2020-05-30,"Salinas",9,0.7
2020-05-30,"San Germán",19,1.6
2020-05-30,"San Juan",227,18.5
2020-05-30,"San Lorenzo",6,0.5
2020-05-30,"San Sebastián",23,1.9
2020-05-30,"Santa Isabel",2,0.2
2020-05-30,"Toa Alta",26,2.1
2020-05-30,"Toa Baja",27,2.2
2020-05-30,"Trujillo Alto",26,2.1
2020-05-30,"Vega Alta",12,1.0
2020-05-30,"Vega Baja",8,0.7
2020-05-30,"Villalba",12,1.0
2020-05-30,"Yabucoa",3,0.2
2020-05-30,"Yauco",18,1.5
2020-05-30,"Nueva York",7,
2020-05-30,"Nueva Jersey",2,
2020-05-30,"Florida",1,
2020-05-30,"Otro lugar fuera de PR",2,
2020-05-30,"No disponible",68,
2020-05-30,"Total",1304,
