bulletin_date,municipality,count,percent
2020-06-07,"Adjuntas",8,0.6
2020-06-07,"Aguada",10,0.8
2020-06-07,"Aguadilla",15,1.1
2020-06-07,"Aguas Buenas",16,1.2
2020-06-07,"Aibonito",8,0.6
2020-06-07,"Añasco",7,0.5
2020-06-07,"Arecibo",18,1.4
2020-06-07,"Arroyo",5,0.4
2020-06-07,"Barceloneta",1,0.1
2020-06-07,"Barranquitas",9,0.7
2020-06-07,"Bayamón",82,6.3
2020-06-07,"Cabo Rojo",21,1.6
2020-06-07,"Caguas",50,3.8
2020-06-07,"Camuy",1,0.1
2020-06-07,"Canóvanas",16,1.2
2020-06-07,"Carolina",81,6.2
2020-06-07,"Cataño",9,0.7
2020-06-07,"Cayey",11,0.8
2020-06-07,"Ceiba",7,0.5
2020-06-07,"Ciales",15,1.1
2020-06-07,"Cidra",11,0.8
2020-06-07,"Coamo",4,0.3
2020-06-07,"Comerío",3,0.2
2020-06-07,"Corozal",8,0.6
2020-06-07,"Dorado",15,1.1
2020-06-07,"Fajardo",3,0.2
2020-06-07,"Florida",2,0.2
2020-06-07,"Guánica",17,1.3
2020-06-07,"Guayama",6,0.5
2020-06-07,"Guayanilla",4,0.3
2020-06-07,"Guaynabo",88,6.7
2020-06-07,"Gurabo",10,0.8
2020-06-07,"Hatillo",9,0.7
2020-06-07,"Hormigueros",13,1.0
2020-06-07,"Humacao",8,0.6
2020-06-07,"Isabela",14,1.1
2020-06-07,"Jayuya",2,0.2
2020-06-07,"Juana Díaz",16,1.2
2020-06-07,"Juncos",7,0.5
2020-06-07,"Lajas",7,0.5
2020-06-07,"Lares",3,0.2
2020-06-07,"Las Marías",7,0.5
2020-06-07,"Las Piedras",11,0.8
2020-06-07,"Loíza",5,0.4
2020-06-07,"Luquillo",7,0.5
2020-06-07,"Manatí",5,0.4
2020-06-07,"Maricao",3,0.2
2020-06-07,"Maunabo",3,0.2
2020-06-07,"Mayagüez",45,3.4
2020-06-07,"Moca",18,1.4
2020-06-07,"Morovis",2,0.2
2020-06-07,"Naguabo",2,0.2
2020-06-07,"Naranjito",1,0.1
2020-06-07,"Orocovis",9,0.7
2020-06-07,"Patillas",4,0.3
2020-06-07,"Peñuelas",6,0.5
2020-06-07,"Ponce",49,3.7
2020-06-07,"Quebradillas",19,1.5
2020-06-07,"Rincón",4,0.3
2020-06-07,"Rio Grande",12,0.9
2020-06-07,"Sabana Grande",16,1.2
2020-06-07,"Salinas",10,0.8
2020-06-07,"San Germán",19,1.5
2020-06-07,"San Juan",237,18.1
2020-06-07,"San Lorenzo",7,0.5
2020-06-07,"San Sebastián",25,1.9
2020-06-07,"Santa Isabel",2,0.2
2020-06-07,"Toa Alta",29,2.2
2020-06-07,"Toa Baja",26,2.0
2020-06-07,"Trujillo Alto",27,2.1
2020-06-07,"Utuado",1,0.1
2020-06-07,"Vega Alta",12,0.9
2020-06-07,"Vega Baja",9,0.7
2020-06-07,"Villalba",12,0.9
2020-06-07,"Yabucoa",4,0.3
2020-06-07,"Yauco",19,1.5
2020-06-07,"Nueva York",7,
2020-06-07,"Nueva Jersey",2,
2020-06-07,"Florida",2,
2020-06-07,"Otro lugar fuera de PR",2,
2020-06-07,"No disponible",53,
2020-06-07,"Total",1373,
